Frequency,Magnitude
14083.9,1.8081e-08
14084.1,1.33808e-08
14084.2,1.76216e-08
14084.4,1.71399e-08
14084.6,1.7414e-08
14084.7,9.24668e-09
14084.9,1.43658e-08
14085.1,2.10799e-08
14085.2,2.90676e-08
14085.4,2.91747e-08
14085.6,2.51671e-08
14085.7,2.24946e-08
14085.9,1.99634e-08
14086.1,2.36748e-08
14086.2,2.34339e-08
14086.4,2.42582e-08
14086.6,2.447e-08
14086.8,2.8851e-08
14086.9,3.15894e-08
14087.1,3.51293e-08
14087.3,3.55136e-08
14087.4,3.76867e-08
14087.6,3.48074e-08
14087.8,3.71062e-08
14087.9,3.51813e-08
14088.1,3.69319e-08
14088.3,3.43569e-08
14088.4,3.34641e-08
14088.6,3.31441e-08
14088.8,3.17975e-08
14088.9,3.37138e-08
14089.1,2.98226e-08
14089.3,2.9536e-08
14089.4,2.40165e-08
14089.6,2.60537e-08
14089.8,2.45164e-08
14089.9,2.67675e-08
14090.1,2.42469e-08
14090.3,2.49161e-08
14090.5,2.51639e-08
14090.6,2.89066e-08
14090.8,2.93532e-08
14091,2.91337e-08
14091.1,2.84307e-08
14091.3,2.84558e-08
14091.5,2.7267e-08
14091.6,2.28197e-08
14091.8,2.05251e-08
14092,2.01789e-08
14092.1,2.4745e-08
14092.3,2.42427e-08
14092.5,2.30147e-08
14092.6,1.49567e-08
14092.8,1.26556e-08
14093,1.20229e-08
14093.1,1.83833e-08
14093.3,2.21803e-08
14093.5,2.763e-08
14093.6,2.65501e-08
14093.8,2.18599e-08
14094,1.5685e-08
14094.2,1.35734e-08
14094.3,1.69345e-08
14094.5,2.17273e-08
14094.7,2.41995e-08
14094.8,2.34816e-08
14095,2.1927e-08
14095.2,2.04494e-08
14095.3,2.25495e-08
14095.5,2.35658e-08
14095.7,2.6684e-08
14095.8,2.54389e-08
14096,2.51791e-08
14096.2,2.15204e-08
14096.3,2.12897e-08
14096.5,2.21674e-08
14096.7,2.5036e-08
14096.8,2.57798e-08
14097,2.14252e-08
14097.2,1.63374e-08
14097.4,1.1327e-08
14097.5,1.06836e-08
14097.7,1.05071e-08
14097.9,1.69744e-08
14098,2.37209e-08
14098.2,2.80399e-08
14098.4,2.65238e-08
14098.5,2.08348e-08
14098.7,1.33781e-08
14098.9,4.36182e-09
14099,3.84193e-09
14099.2,1.08015e-08
14099.4,1.6264e-08
14099.5,1.84265e-08
14099.7,1.93209e-08
14099.9,1.67616e-08
14100,1.27103e-08
14100.2,6.81487e-09
14100.4,2.78804e-09
14100.5,1.12787e-08
14100.7,1.95173e-08
14100.9,2.40554e-08
14101.1,2.562e-08
14101.2,2.82955e-08
14101.4,2.93771e-08
14101.6,3.08428e-08
14101.7,2.73014e-08
14101.9,2.43035e-08
14102.1,2.21658e-08
14102.2,1.98721e-08
14102.4,1.5746e-08
14102.6,9.26098e-09
14102.7,1.37466e-08
14102.9,1.8931e-08
14103.1,2.46266e-08
14103.2,2.2538e-08
14103.4,2.09552e-08
14103.6,1.71105e-08
14103.7,1.41767e-08
14103.9,1.3534e-08
14104.1,1.08035e-08
14104.2,1.54754e-08
14104.4,1.50917e-08
14104.6,1.70797e-08
14104.8,1.27104e-08
14104.9,1.2573e-08
14105.1,1.15517e-08
14105.3,1.05573e-08
14105.4,1.34111e-08
14105.6,1.5039e-08
14105.8,1.71368e-08
14105.9,1.16613e-08
14106.1,8.40541e-09
14106.3,7.21474e-09
14106.4,1.04962e-08
14106.6,1.25785e-08
14106.8,1.55316e-08
14106.9,1.8252e-08
14107.1,1.79022e-08
14107.3,1.39952e-08
14107.4,7.92222e-09
14107.6,6.74968e-10
14107.8,7.0189e-09
14107.9,1.03283e-08
14108.1,1.27245e-08
14108.3,1.28207e-08
14108.5,1.75913e-08
14108.6,1.90858e-08
14108.8,2.02865e-08
14109,1.78085e-08
14109.1,1.34014e-08
14109.3,1.06074e-08
14109.5,3.45078e-09
14109.6,5.18701e-09
14109.8,1.11519e-08
14110,1.60111e-08
14110.1,1.15809e-08
14110.3,5.31495e-09
14110.5,6.86661e-09
14110.6,1.82809e-08
14110.8,2.29508e-08
14111,2.59653e-08
14111.1,2.20326e-08
14111.3,1.61278e-08
14111.5,8.81046e-09
14111.7,2.91977e-09
14111.8,1.13456e-08
14112,1.97435e-08
14112.2,2.24286e-08
14112.3,2.31509e-08
14112.5,2.25065e-08
14112.7,1.79308e-08
14112.8,1.42066e-08
14113,1.34782e-08
14113.2,2.09804e-08
14113.3,2.58455e-08
14113.5,3.03915e-08
14113.7,3.08472e-08
14113.8,3.00464e-08
14114,2.5215e-08
14114.2,2.10169e-08
14114.3,2.07233e-08
14114.5,2.41919e-08
14114.7,2.52066e-08
14114.8,2.56619e-08
14115,2.39333e-08
14115.2,2.23266e-08
14115.4,1.91608e-08
14115.5,2.00873e-08
14115.7,2.41395e-08
14115.9,2.75945e-08
14116,2.86008e-08
14116.2,2.63195e-08
14116.4,2.65735e-08
14116.5,2.25426e-08
14116.7,2.07467e-08
14116.9,1.71501e-08
14117,1.89147e-08
14117.2,1.76234e-08
14117.4,1.78736e-08
14117.5,1.79396e-08
14117.7,1.79224e-08
14117.9,1.80003e-08
14118,1.58712e-08
14118.2,1.64155e-08
14118.4,1.53954e-08
14118.5,1.91376e-08
14118.7,2.11627e-08
14118.9,2.12949e-08
14119.1,1.7113e-08
14119.2,9.83366e-09
14119.4,8.67541e-09
14119.6,1.09758e-08
14119.7,1.20925e-08
14119.9,9.30576e-09
14120.1,1.037e-08
14120.2,1.42567e-08
14120.4,1.65693e-08
14120.6,1.49307e-08
14120.7,9.87056e-09
14120.9,7.61006e-09
14121.1,1.18343e-08
14121.2,1.63395e-08
14121.4,1.84114e-08
14121.6,1.64175e-08
14121.7,1.16235e-08
14121.9,7.19062e-09
14122.1,5.59092e-09
14122.2,6.94092e-09
14122.4,9.47706e-09
14122.6,9.90204e-09
14122.8,1.23019e-08
14122.9,1.57866e-08
14123.1,1.66137e-08
14123.3,1.91442e-08
14123.4,2.04963e-08
14123.6,2.63752e-08
14123.8,3.12216e-08
14123.9,3.58548e-08
14124.1,3.83761e-08
14124.3,3.39012e-08
14124.4,2.70896e-08
14124.6,2.21212e-08
14124.8,2.5758e-08
14124.9,2.96905e-08
14125.1,2.73958e-08
14125.3,2.7413e-08
14125.4,2.86578e-08
14125.6,3.55892e-08
14125.8,3.43776e-08
14125.9,3.32519e-08
14126.1,3.07103e-08
14126.3,3.27897e-08
14126.5,3.33631e-08
14126.6,3.05853e-08
14126.8,3.32526e-08
14127,3.37859e-08
14127.1,3.75593e-08
14127.3,3.11145e-08
14127.5,3.16846e-08
14127.6,2.89381e-08
14127.8,3.61372e-08
14128,3.88142e-08
14128.1,3.98178e-08
14128.3,3.46259e-08
14128.5,3.23099e-08
14128.6,4.0128e-08
14128.8,4.64312e-08
14129,4.83499e-08
14129.1,4.25531e-08
14129.3,3.79463e-08
14129.5,3.04125e-08
14129.7,3.06808e-08
14129.8,3.07218e-08
14130,3.45787e-08
14130.2,3.19561e-08
14130.3,3.63133e-08
14130.5,3.74673e-08
14130.7,3.90806e-08
14130.8,3.81562e-08
14131,4.00525e-08
14131.2,4.36965e-08
14131.3,4.43545e-08
14131.5,4.5817e-08
14131.7,4.61533e-08
14131.8,4.75387e-08
14132,4.66861e-08
14132.2,4.3974e-08
14132.3,3.77165e-08
14132.5,3.65213e-08
14132.7,3.56468e-08
14132.8,3.51216e-08
14133,2.90152e-08
14133.2,2.54519e-08
14133.4,2.56505e-08
14133.5,2.42374e-08
14133.7,2.34883e-08
14133.9,2.16448e-08
14134,2.12332e-08
14134.2,2.02308e-08
14134.4,1.74494e-08
14134.5,1.54569e-08
14134.7,1.10013e-08
14134.9,5.06592e-09
14135,5.22658e-09
14135.2,7.35974e-09
14135.4,1.20556e-08
14135.5,1.38198e-08
14135.7,1.67521e-08
14135.9,2.00264e-08
14136,2.0992e-08
14136.2,2.26248e-08
14136.4,2.3937e-08
14136.5,2.52959e-08
14136.7,2.39417e-08
14136.9,2.17336e-08
14137.1,2.08517e-08
14137.2,2.58338e-08
14137.4,3.039e-08
14137.6,4.03484e-08
14137.7,4.75054e-08
14137.9,5.44204e-08
14138.1,5.5449e-08
14138.2,5.56322e-08
14138.4,5.66598e-08
14138.6,5.56417e-08
14138.7,5.66444e-08
14138.9,5.7063e-08
14139.1,6.31808e-08
14139.2,6.63309e-08
14139.4,7.00184e-08
14139.6,6.80271e-08
14139.7,6.87799e-08
14139.9,6.7329e-08
14140.1,6.58513e-08
14140.2,6.31001e-08
14140.4,6.36816e-08
14140.6,6.7272e-08
14140.8,6.98697e-08
14140.9,7.16783e-08
14141.1,7.15285e-08
14141.3,7.13793e-08
14141.4,6.94619e-08
14141.6,6.82132e-08
14141.8,6.74273e-08
14141.9,7.29459e-08
14142.1,7.72419e-08
14142.3,8.14352e-08
14142.4,7.79146e-08
14142.6,7.86281e-08
14142.8,7.81375e-08
14142.9,8.08591e-08
14143.1,8.01499e-08
14143.3,7.96049e-08
14143.4,8.08057e-08
14143.6,8.09651e-08
14143.8,8.03025e-08
14143.9,7.49639e-08
14144.1,7.58542e-08
14144.3,7.83717e-08
14144.5,8.22801e-08
14144.6,8.02518e-08
14144.8,8.17692e-08
14145,8.148e-08
14145.1,8.32722e-08
14145.3,8.24464e-08
14145.5,8.44457e-08
14145.6,8.43268e-08
14145.8,8.31822e-08
14146,8.41331e-08
14146.1,8.42624e-08
14146.3,8.67346e-08
14146.5,8.27777e-08
14146.6,8.03681e-08
14146.8,7.57256e-08
14147,7.62487e-08
14147.1,7.31604e-08
14147.3,6.60282e-08
14147.5,5.87116e-08
14147.7,5.6826e-08
14147.8,6.15577e-08
14148,6.53492e-08
14148.2,6.75225e-08
14148.3,6.50371e-08
14148.5,6.24644e-08
14148.7,5.7145e-08
14148.8,5.4812e-08
14149,5.40495e-08
14149.2,5.90832e-08
14149.3,5.8146e-08
14149.5,5.48632e-08
14149.7,4.92599e-08
14149.8,5.07163e-08
14150,5.59901e-08
14150.2,5.97099e-08
14150.3,6.2216e-08
14150.5,5.65528e-08
14150.7,5.43837e-08
14150.8,4.97337e-08
14151,5.51577e-08
14151.2,5.59875e-08
14151.4,5.5963e-08
14151.5,5.17683e-08
14151.7,4.8113e-08
14151.9,4.68587e-08
14152,4.4199e-08
14152.2,4.76982e-08
14152.4,5.00087e-08
14152.5,5.1336e-08
14152.7,4.22741e-08
14152.9,3.07293e-08
14153,2.40384e-08
14153.2,3.06368e-08
14153.4,3.39904e-08
14153.5,3.30695e-08
14153.7,2.90945e-08
14153.9,2.84569e-08
14154,2.64798e-08
14154.2,2.52518e-08
14154.4,2.54166e-08
14154.5,2.85392e-08
14154.7,3.13219e-08
14154.9,3.46092e-08
14155.1,3.75883e-08
14155.2,3.62347e-08
14155.4,3.30332e-08
14155.6,2.76428e-08
14155.7,2.90672e-08
14155.9,3.35543e-08
14156.1,4.02771e-08
14156.2,4.20809e-08
14156.4,4.3614e-08
14156.6,4.57815e-08
14156.7,4.92707e-08
14156.9,4.87852e-08
14157.1,4.17503e-08
14157.2,3.23444e-08
14157.4,2.22817e-08
14157.6,1.81446e-08
14157.7,1.7622e-08
14157.9,1.92076e-08
14158.1,1.85521e-08
14158.2,1.78102e-08
14158.4,1.65723e-08
14158.6,1.53507e-08
14158.8,1.4451e-08
14158.9,1.2291e-08
14159.1,1.10781e-08
14159.3,1.18156e-08
14159.4,1.35858e-08
14159.6,1.29577e-08
14159.8,1.34534e-08
14159.9,1.58272e-08
14160.1,1.854e-08
14160.3,2.05796e-08
14160.4,2.07432e-08
14160.6,1.75853e-08
14160.8,1.06054e-08
14160.9,4.48684e-09
14161.1,7.49669e-09
14161.3,1.05738e-08
14161.4,9.76817e-09
14161.6,5.99412e-09
14161.8,3.73802e-09
14162,1.27601e-08
14162.1,2.14929e-08
14162.3,2.77899e-08
14162.5,2.59482e-08
14162.6,2.07821e-08
14162.8,1.79102e-08
14163,2.35353e-08
14163.1,2.80398e-08
14163.3,2.64548e-08
14163.5,2.80447e-08
14163.6,2.98125e-08
14163.8,3.66024e-08
14164,3.52966e-08
14164.1,3.04876e-08
14164.3,2.14236e-08
14164.5,1.30571e-08
14164.6,1.88676e-08
14164.8,2.75498e-08
14165,3.59304e-08
14165.1,3.71798e-08
14165.3,3.9148e-08
14165.5,3.39817e-08
14165.7,3.31519e-08
14165.8,3.27336e-08
14166,3.65976e-08
14166.2,3.81683e-08
14166.3,4.12202e-08
14166.5,4.51817e-08
14166.7,4.90769e-08
14166.8,4.97988e-08
14167,4.5119e-08
14167.2,4.01353e-08
14167.3,3.50666e-08
14167.5,3.57807e-08
14167.7,3.56139e-08
14167.8,3.88613e-08
14168,3.86784e-08
14168.2,4.36421e-08
14168.3,4.68674e-08
14168.5,5.32236e-08
14168.7,5.28974e-08
14168.8,5.06481e-08
14169,4.42311e-08
14169.2,3.58079e-08
14169.4,3.17379e-08
14169.5,3.08243e-08
14169.7,3.32294e-08
14169.9,3.08798e-08
14170,3.18981e-08
14170.2,2.99337e-08
14170.4,2.96659e-08
14170.5,2.92315e-08
14170.7,3.53668e-08
14170.9,4.00469e-08
14171,4.24333e-08
14171.2,4.0989e-08
14171.4,3.90981e-08
14171.5,3.34413e-08
14171.7,3.27293e-08
14171.9,3.27755e-08
14172,3.86903e-08
14172.2,3.89931e-08
14172.4,4.20771e-08
14172.5,3.92398e-08
14172.7,3.28409e-08
14172.9,2.83936e-08
14173.1,3.02475e-08
14173.2,3.89e-08
14173.4,4.05822e-08
14173.6,4.47805e-08
14173.7,4.10397e-08
14173.9,4.29968e-08
14174.1,3.67051e-08
14174.2,3.08963e-08
14174.4,2.54295e-08
14174.6,3.48011e-08
14174.7,4.59414e-08
14174.9,5.07104e-08
14175.1,4.97777e-08
14175.2,4.33226e-08
14175.4,4.37958e-08
14175.6,4.55625e-08
14175.7,4.87656e-08
14175.9,4.95408e-08
14176.1,5.06181e-08
14176.2,5.45232e-08
14176.4,5.36391e-08
14176.6,5.11172e-08
14176.8,4.7342e-08
14176.9,4.78304e-08
14177.1,4.91122e-08
14177.3,4.68703e-08
14177.4,4.61958e-08
14177.6,4.50423e-08
14177.8,4.92893e-08
14177.9,4.98642e-08
14178.1,4.9482e-08
14178.3,4.60551e-08
14178.4,4.77816e-08
14178.6,5.06303e-08
14178.8,5.56933e-08
14178.9,5.84596e-08
14179.1,6.23082e-08
14179.3,6.30222e-08
14179.4,6.47468e-08
14179.6,6.59782e-08
14179.8,6.36617e-08
14180,6.00915e-08
14180.1,5.15625e-08
14180.3,5.0523e-08
14180.5,4.81427e-08
14180.6,5.17325e-08
14180.8,5.08381e-08
14181,5.23067e-08
14181.1,4.8605e-08
14181.3,4.64479e-08
14181.5,4.87953e-08
14181.6,5.34261e-08
14181.8,5.56395e-08
14182,5.12464e-08
14182.1,4.97997e-08
14182.3,4.93235e-08
14182.5,5.37993e-08
14182.6,5.4217e-08
14182.8,5.51362e-08
14183,5.23387e-08
14183.1,5.01712e-08
14183.3,4.76737e-08
14183.5,5.03932e-08
14183.7,5.69064e-08
14183.8,6.33441e-08
14184,6.41675e-08
14184.2,6.03706e-08
14184.3,5.65568e-08
14184.5,5.44339e-08
14184.7,5.23908e-08
14184.8,4.77531e-08
14185,4.61639e-08
14185.2,4.40519e-08
14185.3,4.43182e-08
14185.5,4.47423e-08
14185.7,5.15681e-08
14185.8,5.50794e-08
14186,5.59909e-08
14186.2,5.38553e-08
14186.3,5.21399e-08
14186.5,5.06579e-08
14186.7,4.82484e-08
14186.8,5.01852e-08
14187,5.2732e-08
14187.2,5.31e-08
14187.4,4.78007e-08
14187.5,4.1736e-08
14187.7,4.11999e-08
14187.9,4.56545e-08
14188,5.06985e-08
14188.2,5.15322e-08
14188.4,4.86487e-08
14188.5,4.42987e-08
14188.7,4.31671e-08
14188.9,4.58231e-08
14189,4.66778e-08
14189.2,4.56844e-08
14189.4,4.52658e-08
14189.5,4.58002e-08
14189.7,4.42537e-08
14189.9,4.20217e-08
14190,4.26407e-08
14190.2,4.49784e-08
14190.4,4.44869e-08
14190.5,4.55122e-08
14190.7,4.52047e-08
14190.9,4.90652e-08
14191.1,4.78007e-08
14191.2,5.04129e-08
14191.4,4.98566e-08
14191.6,5.20313e-08
14191.7,5.25409e-08
14191.9,5.218e-08
14192.1,5.33738e-08
14192.2,4.89449e-08
14192.4,4.66907e-08
14192.6,3.83057e-08
14192.7,3.51764e-08
14192.9,3.10571e-08
14193.1,3.36535e-08
14193.2,3.30781e-08
14193.4,3.47863e-08
14193.6,3.59564e-08
14193.7,4.21686e-08
14193.9,4.5931e-08
14194.1,4.76166e-08
14194.3,4.45397e-08
14194.4,4.19449e-08
14194.6,4.43866e-08
14194.8,4.97607e-08
14194.9,5.23661e-08
14195.1,5.03331e-08
14195.3,4.90309e-08
14195.4,5.1727e-08
14195.6,5.51282e-08
14195.8,5.50446e-08
14195.9,5.2614e-08
14196.1,5.08106e-08
14196.3,5.28469e-08
14196.4,5.30332e-08
14196.6,5.51641e-08
14196.8,5.49413e-08
14196.9,6.01712e-08
14197.1,6.30643e-08
14197.3,6.66562e-08
14197.4,6.22298e-08
14197.6,5.48638e-08
14197.8,4.74285e-08
14198,4.57236e-08
14198.1,4.72678e-08
14198.3,4.99401e-08
14198.5,5.23311e-08
14198.6,5.06706e-08
14198.8,4.87043e-08
14199,4.75409e-08
14199.1,5.21056e-08
14199.3,5.24033e-08
14199.5,5.16381e-08
14199.6,4.81738e-08
14199.8,4.74198e-08
14200,4.80372e-08
14200.1,5.19801e-08
14200.3,5.69481e-08
14200.5,6.05712e-08
14200.6,6.31464e-08
14200.8,6.56033e-08
14201,6.38635e-08
14201.1,5.85719e-08
14201.3,5.11276e-08
14201.5,4.88435e-08
14201.7,4.78301e-08
14201.8,4.48555e-08
14202,4.2411e-08
14202.2,4.51354e-08
14202.3,5.24684e-08
14202.5,5.64304e-08
14202.7,5.61032e-08
14202.8,4.74789e-08
14203,3.85775e-08
14203.2,3.63132e-08
14203.3,4.33559e-08
14203.5,4.65081e-08
14203.7,4.68568e-08
14203.8,4.99558e-08
14204,5.37748e-08
14204.2,5.87039e-08
14204.3,5.5846e-08
14204.5,5.4778e-08
14204.7,4.6769e-08
14204.8,4.57946e-08
14205,4.79797e-08
14205.2,5.17244e-08
14205.4,5.31933e-08
14205.5,5.4493e-08
14205.7,6.23565e-08
14205.9,6.32743e-08
14206,6.56591e-08
14206.2,6.28708e-08
14206.4,6.26688e-08
14206.5,5.83802e-08
14206.7,5.55245e-08
14206.9,5.19993e-08
14207,4.89366e-08
14207.2,4.47958e-08
14207.4,4.91439e-08
14207.5,5.38149e-08
14207.7,5.96254e-08
14207.9,5.88808e-08
14208,5.87352e-08
14208.2,5.56901e-08
14208.4,4.93069e-08
14208.5,4.64787e-08
14208.7,4.46926e-08
14208.9,4.71506e-08
14209.1,4.31759e-08
14209.2,4.48662e-08
14209.4,4.51713e-08
14209.6,5.23995e-08
14209.7,5.49337e-08
14209.9,5.90617e-08
14210.1,5.42319e-08
14210.2,5.15361e-08
14210.4,4.84953e-08
14210.6,5.09191e-08
14210.7,5.02498e-08
14210.9,5.18359e-08
14211.1,5.11353e-08
14211.2,4.85917e-08
14211.4,4.51342e-08
14211.6,4.28625e-08
14211.7,4.318e-08
14211.9,3.8936e-08
14212.1,3.90177e-08
14212.3,3.77695e-08
14212.4,4.36359e-08
14212.6,4.46405e-08
14212.8,4.94565e-08
14212.9,4.61291e-08
14213.1,4.24606e-08
14213.3,3.67975e-08
14213.4,3.57359e-08
14213.6,3.66741e-08
14213.8,3.85424e-08
14213.9,4.20641e-08
14214.1,4.5391e-08
14214.3,4.64201e-08
14214.4,4.75534e-08
14214.6,4.60617e-08
14214.8,4.42385e-08
14214.9,4.0514e-08
14215.1,4.42321e-08
14215.3,4.76852e-08
14215.4,4.79259e-08
14215.6,4.45404e-08
14215.8,4.40293e-08
14216,4.54304e-08
14216.1,4.4772e-08
14216.3,4.41178e-08
14216.5,4.41592e-08
14216.6,4.48324e-08
14216.8,3.8765e-08
14217,3.47528e-08
14217.1,3.40812e-08
14217.3,4.62331e-08
14217.5,5.40032e-08
14217.6,6.15688e-08
14217.8,5.65968e-08
14218,5.18829e-08
14218.1,4.77745e-08
14218.3,4.9383e-08
14218.5,4.81571e-08
14218.6,4.33508e-08
14218.8,4.4351e-08
14219,4.69687e-08
14219.1,4.97763e-08
14219.3,4.64413e-08
14219.5,4.83101e-08
14219.7,5.0149e-08
14219.8,5.37292e-08
14220,5.18091e-08
14220.2,4.91607e-08
14220.3,4.42927e-08
14220.5,3.96115e-08
14220.7,3.6774e-08
14220.8,3.59455e-08
14221,3.94959e-08
14221.2,4.54459e-08
14221.3,5.16679e-08
14221.5,5.14795e-08
14221.7,4.90433e-08
14221.8,4.76693e-08
14222,4.83245e-08
14222.2,4.71839e-08
14222.3,4.3617e-08
14222.5,4.24766e-08
14222.7,4.14523e-08
14222.8,4.36033e-08
14223,4.54472e-08
14223.2,4.71288e-08
14223.4,4.34197e-08
14223.5,3.62556e-08
14223.7,3.24336e-08
14223.9,3.47562e-08
14224,4.19174e-08
14224.2,4.56445e-08
14224.4,4.49111e-08
14224.5,4.02194e-08
14224.7,3.72368e-08
14224.9,4.07348e-08
14225,4.13635e-08
14225.2,4.34793e-08
14225.4,4.26694e-08
14225.5,4.40709e-08
14225.7,4.33589e-08
14225.9,4.63384e-08
14226,5.0507e-08
14226.2,4.88181e-08
14226.4,4.56576e-08
14226.5,4.15063e-08
14226.7,4.43492e-08
14226.9,4.53691e-08
14227.1,4.64505e-08
14227.2,4.60293e-08
14227.4,4.69042e-08
14227.6,4.53984e-08
14227.7,4.54195e-08
14227.9,4.51109e-08
14228.1,4.80031e-08
14228.2,4.63392e-08
14228.4,4.88362e-08
14228.6,4.96752e-08
14228.7,5.16952e-08
14228.9,5.13144e-08
14229.1,5.1577e-08
14229.2,5.15349e-08
14229.4,4.71663e-08
14229.6,5.0733e-08
14229.7,5.62009e-08
14229.9,5.94394e-08
14230.1,5.01044e-08
14230.3,4.13128e-08
14230.4,3.70992e-08
14230.6,4.0423e-08
14230.8,4.22061e-08
14230.9,4.58461e-08
14231.1,4.59798e-08
14231.3,4.56652e-08
14231.4,4.26772e-08
14231.6,3.86061e-08
14231.8,3.8209e-08
14231.9,4.37941e-08
14232.1,4.96651e-08
14232.3,4.84327e-08
14232.4,4.58345e-08
14232.6,4.61262e-08
14232.8,5.00013e-08
14232.9,5.13025e-08
14233.1,4.77043e-08
14233.3,4.28351e-08
14233.4,3.93994e-08
14233.6,3.52813e-08
14233.8,3.07861e-08
14234,2.86352e-08
14234.1,3.42676e-08
14234.3,3.84245e-08
14234.5,4.53611e-08
14234.6,4.8737e-08
14234.8,5.1228e-08
14235,4.77923e-08
14235.1,4.61036e-08
14235.3,4.63919e-08
14235.5,4.63905e-08
14235.6,4.76012e-08
14235.8,4.80171e-08
14236,4.93719e-08
14236.1,4.84624e-08
14236.3,4.9981e-08
14236.5,4.80281e-08
14236.6,4.17215e-08
14236.8,3.47003e-08
14237,3.61136e-08
14237.1,3.86406e-08
14237.3,3.74279e-08
14237.5,3.53726e-08
14237.7,3.80413e-08
14237.8,3.8555e-08
14238,3.77744e-08
14238.2,3.81865e-08
14238.3,3.95288e-08
14238.5,3.71629e-08
14238.7,3.29139e-08
14238.8,3.53103e-08
14239,3.85998e-08
14239.2,4.11833e-08
14239.3,4.07633e-08
14239.5,4.49453e-08
14239.7,4.77027e-08
14239.8,5.19304e-08
14240,5.35681e-08
14240.2,5.42453e-08
14240.3,5.12221e-08
14240.5,4.75496e-08
14240.7,4.58854e-08
14240.8,4.4981e-08
14241,4.77353e-08
14241.2,5.17524e-08
14241.4,5.56919e-08
14241.5,5.26197e-08
14241.7,4.6143e-08
14241.9,3.77168e-08
14242,3.06015e-08
14242.2,2.76125e-08
14242.4,3.16362e-08
14242.5,3.9976e-08
14242.7,4.51299e-08
14242.9,4.61989e-08
14243,4.6129e-08
14243.2,4.40637e-08
14243.4,4.5613e-08
14243.5,4.56473e-08
14243.7,5.0717e-08
14243.9,5.03539e-08
14244,5.01696e-08
14244.2,4.81951e-08
14244.4,4.76637e-08
14244.6,4.65536e-08
14244.7,4.13504e-08
14244.9,3.5711e-08
14245.1,2.9498e-08
14245.2,3.18703e-08
14245.4,3.77382e-08
14245.6,4.40249e-08
14245.7,4.44016e-08
14245.9,4.56908e-08
14246.1,3.88551e-08
14246.2,3.42229e-08
14246.4,2.38645e-08
14246.6,2.52139e-08
14246.7,2.68944e-08
14246.9,3.43727e-08
14247.1,3.61791e-08
14247.2,3.69444e-08
14247.4,3.55824e-08
14247.6,3.04997e-08
14247.7,2.98531e-08
14247.9,2.42495e-08
14248.1,2.13071e-08
14248.3,1.54775e-08
14248.4,1.97686e-08
14248.6,2.36125e-08
14248.8,3.00328e-08
14248.9,3.21038e-08
14249.1,3.3975e-08
14249.3,2.88725e-08
14249.4,1.90923e-08
14249.6,8.43455e-09
14249.8,1.38006e-08
14249.9,2.19149e-08
14250.1,2.49189e-08
14250.3,2.39369e-08
14250.4,2.33408e-08
14250.6,2.5963e-08
14250.8,3.11271e-08
14250.9,3.15834e-08
14251.1,2.99916e-08
14251.3,2.23009e-08
14251.4,1.80363e-08
14251.6,1.41595e-08
14251.8,1.6711e-08
14252,1.68113e-08
14252.1,1.67151e-08
14252.3,1.40426e-08
14252.5,2.13271e-08
14252.6,2.88734e-08
14252.8,3.48836e-08
14253,3.68298e-08
14253.1,3.85243e-08
14253.3,4.23011e-08
14253.5,4.18326e-08
14253.6,4.1964e-08
14253.8,3.82933e-08
14254,3.813e-08
14254.1,3.2966e-08
14254.3,3.31247e-08
14254.5,3.8555e-08
14254.6,5.23143e-08
14254.8,5.85404e-08
14255,6.0004e-08
14255.1,5.19978e-08
14255.3,4.50968e-08
14255.5,4.23543e-08
14255.7,4.26235e-08
14255.8,4.09151e-08
14256,3.82366e-08
14256.2,4.43228e-08
14256.3,4.98673e-08
14256.5,5.25694e-08
14256.7,4.97302e-08
14256.8,5.18838e-08
14257,5.43439e-08
14257.2,5.71308e-08
14257.3,5.76549e-08
14257.5,6.02741e-08
14257.7,5.83136e-08
14257.8,5.88225e-08
14258,5.70107e-08
14258.2,5.71742e-08
14258.3,5.16789e-08
14258.5,4.65517e-08
14258.7,4.92672e-08
14258.8,5.34022e-08
14259,5.80438e-08
14259.2,5.30687e-08
14259.4,5.29082e-08
14259.5,5.06818e-08
14259.7,5.10904e-08
14259.9,4.89116e-08
14260,4.93962e-08
14260.2,5.40733e-08
14260.4,5.36385e-08
14260.5,5.19729e-08
14260.7,4.61953e-08
14260.9,4.79709e-08
14261,4.98939e-08
14261.2,5.46786e-08
14261.4,5.52731e-08
14261.5,5.54331e-08
14261.7,5.38388e-08
14261.9,5.21257e-08
14262,5.08557e-08
14262.2,4.79689e-08
14262.4,4.92146e-08
14262.6,4.86719e-08
14262.7,5.00169e-08
14262.9,4.67621e-08
14263.1,4.76827e-08
14263.2,4.48684e-08
14263.4,4.18468e-08
14263.6,3.46569e-08
14263.7,3.18922e-08
14263.9,3.09237e-08
14264.1,3.28358e-08
14264.2,3.39705e-08
14264.4,3.51954e-08
14264.6,3.61485e-08
14264.7,3.44002e-08
14264.9,3.39502e-08
14265.1,3.10114e-08
14265.2,3.39971e-08
14265.4,3.59493e-08
14265.6,3.92707e-08
14265.7,3.79143e-08
14265.9,3.64568e-08
